sample_id,component,target_nucleotide_index,reverse_target_nucleotide_index,target_nucleotide_class,repeat_masked_target,left_logp_a,right_logp_a,left_logp_c,right_logp_c,left_logp_g,right_logp_g,left_logp_t,right_logp_t
421,upstream,142,112,3,False,-1.1796875,-1.46875,-1.71875,-1.4921875,-1.5390625,-1.6484375,-1.21875,-1.0390625
422,downstream,171,83,3,False,-2.0,-1.4296875,-2.40625,-1.5625,-1.4453125,-1.4296875,-0.6171875,-1.1640625
423,enhancer,95,159,3,False,-0.87890625,-1.6484375,-1.734375,-1.5703125,-3.015625,-2.125,-1.0234375,-0.734375
424,ncrna,224,30,2,False,-3.578125,-1.640625,-5.125,-2.640625,-0.04248046875,-0.55859375,-4.875,-1.8046875
425,cds,98,156,0,False,-0.11181640625,-0.4296875,-3.890625,-3.828125,-2.625,-1.265625,-4.28125,-3.078125
426,upstream,138,116,3,False,-1.0703125,-1.4140625,-1.578125,-1.859375,-1.8203125,-1.7578125,-1.2421875,-0.84375
427,downstream,205,49,3,True,-1.90625,-1.8125,-1.53125,-3.234375,-3.28125,-2.046875,-0.515625,-0.40234375
428,enhancer,194,60,3,False,-1.265625,-6.75,-1.1953125,-2.34375,-3.171875,-5.875,-0.98046875,-0.10546875
429,ncrna,14,240,3,False,-1.6796875,-1.9765625,-1.1640625,-0.6640625,-1.2109375,-1.5,-1.5859375,-2.09375
430,cds,248,6,2,False,-5.75,-1.1015625,-6.40625,-2.46875,-0.006927490234375,-1.2109375,-6.1875,-1.2578125
431,upstream,94,160,2,False,-2.59375,-1.5234375,-2.4375,-1.2421875,-0.22265625,-1.25,-3.28125,-1.5703125
432,downstream,196,58,2,False,-0.96875,-1.1328125,-1.484375,-1.7734375,-3.4375,-1.71875,-1.0234375,-1.109375
433,enhancer,196,58,3,False,-1.1796875,-1.3984375,-1.8046875,-1.4609375,-1.5703125,-1.7109375,-1.140625,-1.078125
434,ncrna,171,83,1,False,-7.5625,-7.34375,-0.003936767578125,-0.0166015625,-7.21875,-6.28125,-5.9375,-4.28125
435,cds,109,145,3,False,-1.9375,-1.1171875,-1.2578125,-1.28125,-1.4921875,-1.8828125,-1.0625,-1.4140625
436,upstream,100,154,2,False,-1.0703125,-1.015625,-1.7734375,-1.609375,-1.6015625,-1.609375,-1.2578125,-1.4375
437,downstream,36,218,1,True,-1.2421875,-1.578125,-0.7265625,-0.8828125,-2.015625,-1.53125,-2.34375,-1.8125
438,enhancer,169,85,2,False,-1.453125,-1.078125,-1.71875,-1.953125,-1.390625,-1.8046875,-1.0859375,-1.0390625
439,ncrna,141,113,0,False,-0.00762939453125,-0.033935546875,-6.34375,-4.75,-5.34375,-3.765625,-6.8125,-6.75
440,cds,146,108,3,False,-7.71875,-4.28125,-8.3125,-3.859375,-7.3125,-3.734375,-0.001373291015625,-0.060546875
441,upstream,174,80,1,False,-4.3125,-3.78125,-0.0159912109375,-0.023681640625,-7.125,-8.125,-6.40625,-7.875
442,downstream,21,233,3,False,-2.28125,-1.765625,-0.859375,-1.0078125,-1.1015625,-1.4765625,-1.953125,-1.4375
443,enhancer,162,92,0,False,-1.09375,-1.09375,-1.59375,-2.78125,-1.3671875,-1.4140625,-1.5703125,-1.0234375
444,ncrna,183,71,0,False,-0.0301513671875,-0.0299072265625,-4.875,-4.3125,-4.4375,-4.21875,-4.59375,-6.625
445,cds,213,41,0,False,-0.375,-1.2734375,-1.8515625,-1.3046875,-2.40625,-1.1796875,-2.734375,-1.9609375
446,upstream,34,220,1,False,-1.90625,-1.546875,-1.1171875,-1.296875,-0.9140625,-0.96484375,-2.109375,-2.015625
447,downstream,65,189,1,False,-1.1875,-1.125,-1.7265625,-3.015625,-1.171875,-1.96875,-1.578125,-0.71875
448,enhancer,13,241,3,False,-1.6171875,-7.5,-1.421875,-2.21875,-1.3125,-5.5,-1.2421875,-0.12109375
449,ncrna,99,155,3,False,-3.234375,-1.40625,-3.765625,-1.5625,-1.3828125,-2.0,-0.375,-0.89453125
450,cds,8,246,3,False,-1.234375,-1.234375,-1.5546875,-1.5390625,-1.6875,-1.8125,-1.1640625,-1.109375
451,upstream,210,44,2,False,-1.3203125,-1.3125,-1.7578125,-1.71875,-1.1171875,-1.4375,-1.453125,-1.15625
452,downstream,92,162,0,False,-0.9765625,-1.0546875,-1.7890625,-3.265625,-1.609375,-1.78125,-1.359375,-0.8125
453,enhancer,28,226,0,True,-0.96484375,-1.1875,-1.96875,-1.390625,-1.3046875,-1.2265625,-1.5703125,-1.8671875
454,ncrna,78,176,3,True,-1.640625,-4.65625,-0.8125,-3.65625,-1.7421875,-2.328125,-1.6796875,-0.1435546875
455,cds,171,83,2,False,-0.349609375,-2.015625,-4.875,-2.453125,-1.2890625,-0.39453125,-4.46875,-2.234375
456,upstream,198,56,0,False,-0.84375,-1.03125,-2.03125,-2.75,-1.5703125,-1.6171875,-1.46875,-0.96484375
457,downstream,192,62,0,True,-1.140625,-1.2890625,-1.625,-1.4921875,-1.5546875,-1.4140625,-1.296875,-1.3671875
458,enhancer,229,25,2,False,-3.171875,-1.125,-5.0625,-1.421875,-0.059326171875,-1.5859375,-4.6875,-1.46875
459,ncrna,29,225,2,True,-1.4453125,-1.2109375,-1.5078125,-1.453125,-1.5703125,-1.703125,-1.09375,-1.2578125
460,cds,187,67,0,False,-0.01507568359375,-2.21875,-4.3125,-0.123046875,-8.6875,-7.125,-6.6875,-5.125
461,upstream,149,105,1,False,-1.234375,-1.1640625,-1.328125,-1.0859375,-2.328125,-1.3203125,-1.0625,-2.484375
462,downstream,190,64,1,False,-1.109375,-1.2890625,-1.421875,-1.8125,-1.546875,-1.6484375,-1.5390625,-1.0
463,enhancer,77,177,3,False,-3.421875,-1.2109375,-3.375,-1.6171875,-3.59375,-1.4609375,-0.09912109375,-1.3046875
464,ncrna,77,177,2,False,-5.5625,-1.4921875,-8.1875,-8.875,-0.0057373046875,-0.255859375,-6.4375,-10.4375
465,cds,154,100,1,False,-1.3671875,-0.90234375,-1.6953125,-1.84375,-1.1953125,-1.75,-1.3515625,-1.34375
466,upstream,159,95,2,False,-1.1484375,-1.6015625,-1.546875,-1.6484375,-1.59375,-1.53125,-1.3203125,-0.9453125
467,downstream,24,230,1,False,-1.5390625,-1.140625,-1.421875,-1.5703125,-1.3359375,-1.3984375,-1.265625,-1.484375
468,enhancer,24,230,1,False,-1.40625,-1.6875,-1.140625,-1.1796875,-2.453125,-1.328125,-1.0546875,-1.4140625
469,ncrna,223,31,1,False,-4.9375,-1.59375,-0.021484375,-1.2421875,-5.53125,-1.3828125,-4.59375,-1.359375
470,cds,191,63,0,True,-1.09375,-1.3359375,-1.4921875,-1.4375,-1.5546875,-0.96484375,-1.4765625,-2.140625
471,upstream,201,53,1,False,-1.8203125,-1.3828125,-1.109375,-1.65625,-1.4140625,-1.390625,-1.3359375,-1.171875
472,downstream,66,188,3,False,-0.9296875,-1.34375,-1.65625,-1.6328125,-3.296875,-1.75,-0.97265625,-0.9921875
473,enhancer,88,166,0,True,-1.125,-1.03125,-1.6171875,-1.3984375,-1.53125,-1.3046875,-1.34375,-2.0625
474,ncrna,226,28,2,False,-4.46875,-4.09375,-3.65625,-3.96875,-2.625,-4.625,-0.1162109375,-0.0458984375
475,cds,26,228,1,False,-1.359375,-2.390625,-1.6796875,-1.5,-1.59375,-1.5703125,-1.03125,-0.734375
476,upstream,18,236,2,False,-2.328125,-2.234375,-1.5703125,-0.8125,-0.4765625,-1.3984375,-2.59375,-1.609375
477,downstream,38,216,1,False,-1.3203125,-1.0703125,-1.4453125,-1.546875,-1.40625,-1.765625,-1.375,-1.3046875
478,enhancer,110,144,1,True,-1.3359375,-1.546875,-1.3359375,-1.40625,-1.3203125,-1.5625,-1.5703125,-1.1015625
479,ncrna,119,135,3,False,-8.5,-6.15625,-6.4375,-4.6875,-8.375,-6.28125,-0.0020294189453125,-0.01336669921875
480,cds,173,81,3,False,-0.7109375,-1.359375,-2.4375,-1.609375,-1.109375,-1.7578125,-2.390625,-0.9921875
481,upstream,201,53,2,True,-1.453125,-1.296875,-1.421875,-1.65625,-1.7578125,-1.578125,-1.0390625,-1.109375
482,downstream,17,237,0,False,-1.1640625,-0.9296875,-1.46875,-2.1875,-1.6875,-0.81640625,-1.296875,-2.96875
483,enhancer,142,112,0,False,-1.15625,-0.1875,-1.8203125,-6.25,-1.203125,-1.8125,-1.5,-5.25
484,ncrna,17,237,1,False,-1.8515625,-3.578125,-1.3828125,-0.4921875,-1.2734375,-3.609375,-1.1640625,-1.09375
485,cds,134,120,0,False,-0.060791015625,-0.26953125,-4.28125,-2.953125,-3.765625,-2.46875,-3.8125,-2.3125
486,upstream,251,3,1,True,-2.484375,-1.6953125,-1.1171875,-1.2421875,-0.77734375,-1.34375,-2.03125,-1.328125
487,downstream,14,240,2,True,-1.4609375,-1.2734375,-1.578125,-1.546875,-1.6953125,-1.3671875,-0.97265625,-1.375
488,enhancer,252,2,2,False,-1.578125,-1.2265625,-1.8125,-1.9609375,-1.09375,-1.2890625,-1.21875,-1.234375
489,ncrna,145,109,2,False,-4.65625,-3.75,-4.40625,-4.46875,-0.0264892578125,-0.03759765625,-5.40625,-6.21875
490,cds,173,81,0,False,-0.67578125,-0.0498046875,-2.0625,-4.15625,-2.375,-4.6875,-1.3046875,-3.734375
491,upstream,5,249,3,False,-1.546875,-1.5546875,-1.0546875,-2.203125,-1.2890625,-0.98046875,-1.8046875,-1.1875
492,downstream,142,112,2,False,-1.390625,-1.375,-1.53125,-1.7265625,-0.90625,-1.2578125,-2.046875,-1.2578125
493,enhancer,220,34,3,False,-0.94921875,-1.4296875,-1.28125,-1.6796875,-2.84375,-1.421875,-1.28125,-1.1015625
494,ncrna,105,149,2,True,-1.46875,-0.91796875,-1.484375,-2.5625,-1.28125,-1.5390625,-1.3203125,-1.171875
495,cds,222,32,3,False,-2.4375,-4.3125,-1.015625,-0.8671875,-0.984375,-3.765625,-1.734375,-0.609375
496,upstream,203,51,3,False,-4.9375,-1.7109375,-3.953125,-1.1953125,-3.71875,-1.8671875,-0.052001953125,-1.015625
497,downstream,62,192,0,False,-1.0703125,-0.98046875,-1.1796875,-0.99609375,-1.5078125,-1.9765625,-2.046875,-2.140625
498,enhancer,57,197,2,False,-1.515625,-1.46875,-4.96875,-4.46875,-0.26171875,-0.283203125,-5.40625,-5.375
499,ncrna,138,116,3,False,-5.6875,-5.75,-3.390625,-4.03125,-4.96875,-5.3125,-0.044921875,-0.0264892578125
500,cds,87,167,3,False,-2.21875,-2.078125,-0.90234375,-2.203125,-1.4140625,-0.52734375,-1.4140625,-1.7421875
501,upstream,238,16,2,False,-1.953125,-1.890625,-1.140625,-0.8125,-0.6875,-1.296875,-3.296875,-2.015625
502,downstream,0,254,3,False,-1.296875,-1.140625,-1.4609375,-1.53125,-1.4765625,-1.796875,-1.3203125,-1.203125
503,enhancer,229,25,3,False,-0.89453125,-1.0546875,-2.109375,-1.5078125,-1.453125,-1.25,-1.4453125,-1.9453125
504,ncrna,140,114,0,False,-1.390625,-1.703125,-2.671875,-1.09375,-0.7734375,-1.421875,-1.515625,-1.4296875
505,cds,210,44,3,True,-1.2265625,-1.2578125,-1.6640625,-1.671875,-1.59375,-1.65625,-1.15625,-1.09375
506,upstream,144,110,0,False,-1.6328125,-1.015625,-1.671875,-2.375,-1.3046875,-1.9296875,-1.0625,-0.91796875
507,downstream,166,88,0,False,-0.83984375,-0.93359375,-2.1875,-1.7890625,-2.140625,-1.4765625,-1.078125,-1.5625
508,enhancer,242,12,0,False,-1.9140625,-1.2890625,-2.40625,-2.4375,-0.515625,-0.85546875,-1.796875,-1.5546875
509,ncrna,162,92,0,False,-0.0380859375,-0.09912109375,-4.78125,-6.40625,-3.734375,-2.40625,-5.28125,-6.25
510,cds,114,140,0,True,-0.96484375,-0.46484375,-1.5234375,-3.359375,-2.421875,-2.890625,-1.1640625,-1.265625
511,upstream,29,225,3,True,-1.4453125,-1.4453125,-1.265625,-1.53125,-2.15625,-2.265625,-1.0,-0.81640625
512,downstream,115,139,0,False,-1.578125,-1.53125,-1.3203125,-1.2734375,-1.6484375,-1.0078125,-1.1015625,-1.9765625
513,enhancer,60,194,3,False,-1.3828125,-1.125,-1.8046875,-1.734375,-1.1015625,-1.640625,-1.375,-1.1875
514,ncrna,89,165,3,False,-1.0625,-1.7265625,-1.8984375,-1.234375,-1.7890625,-1.7578125,-1.0859375,-1.0234375
515,cds,25,229,2,False,-0.96484375,-1.921875,-1.5546875,-0.90234375,-2.875,-1.53125,-1.046875,-1.4609375
516,upstream,44,210,1,False,-1.046875,-0.9296875,-1.6484375,-1.765625,-1.859375,-1.890625,-1.203125,-1.265625
517,downstream,70,184,2,False,-1.484375,-2.21875,-1.265625,-1.1328125,-1.2109375,-1.1328125,-1.6484375,-1.3984375
518,enhancer,75,179,3,False,-2.109375,-1.65625,-1.296875,-1.3828125,-2.78125,-1.828125,-0.61328125,-0.921875
519,ncrna,43,211,0,False,-0.56640625,-0.00141143798828125,-1.6796875,-8.625,-2.296875,-7.8125,-1.921875,-7.125
520,cds,212,42,1,False,-1.6640625,-1.1875,-1.5,-2.015625,-1.7421875,-1.484375,-0.88671875,-1.09375
521,upstream,114,140,1,False,-1.234375,-1.1796875,-1.6484375,-1.9609375,-1.5234375,-1.921875,-1.203125,-0.90234375
522,downstream,251,3,2,False,-1.5859375,-1.15625,-1.484375,-1.4921875,-1.3203125,-1.4453125,-1.1953125,-1.5
523,enhancer,49,205,3,True,-5.6875,-4.65625,-3.625,-5.625,-5.0,-2.765625,-0.03759765625,-0.07958984375
524,ncrna,44,210,3,False,-1.0625,-4.96875,-1.8359375,-3.96875,-1.8203125,-4.46875,-1.09375,-0.0380859375
525,cds,45,209,2,False,-0.8984375,-1.515625,-1.7734375,-0.7890625,-1.7421875,-1.84375,-1.3984375,-1.7890625
526,upstream,22,232,0,False,-1.203125,-1.1640625,-1.609375,-2.0,-1.6640625,-1.4453125,-1.171875,-1.15625
527,downstream,206,48,2,True,-1.40625,-1.3125,-1.40625,-1.515625,-1.53125,-1.1796875,-1.2265625,-1.59375
528,enhancer,158,96,3,False,-1.125,-1.0859375,-1.609375,-3.296875,-1.5078125,-1.71875,-1.375,-0.8046875
529,ncrna,70,184,3,False,-2.1875,-3.84375,-1.4453125,-0.212890625,-1.4453125,-3.3125,-0.875,-2.015625
530,cds,105,149,3,False,-1.25,-1.4453125,-1.453125,-2.21875,-2.421875,-1.484375,-0.9375,-0.84765625
531,upstream,249,5,2,False,-2.828125,-1.5390625,-1.21875,-0.88671875,-0.578125,-1.3046875,-2.484375,-2.28125
532,downstream,252,2,3,False,-0.9375,-1.265625,-1.9140625,-1.640625,-1.5859375,-1.6015625,-1.359375,-1.125
533,enhancer,229,25,3,True,-0.9296875,-1.1171875,-2.046875,-2.109375,-1.2734375,-1.2578125,-1.625,-1.3203125
534,ncrna,214,40,0,False,-0.000751495361328125,-0.00112152099609375,-9.25,-7.21875,-8.625,-8.0625,-7.65625,-9.6875
535,cds,54,200,0,False,-1.390625,-1.0546875,-1.6484375,-2.28125,-1.5390625,-1.015625,-1.0703125,-1.671875
536,upstream,236,18,3,False,-2.0625,-2.390625,-0.78515625,-1.1171875,-2.0,-2.15625,-1.265625,-0.765625
537,downstream,46,208,3,True,-1.296875,-1.078125,-1.6953125,-1.71875,-1.6015625,-1.6875,-1.078125,-1.21875
538,enhancer,55,199,3,False,-1.296875,-1.5078125,-1.5546875,-1.3671875,-1.1796875,-1.2578125,-1.5703125,-1.4375
539,ncrna,81,173,0,False,-0.08154296875,-0.0208740234375,-4.125,-5.15625,-2.984375,-4.5,-4.46875,-5.5625
540,cds,165,89,2,False,-1.9140625,-1.5546875,-1.1796875,-0.75390625,-0.9140625,-1.796875,-1.9375,-1.875
541,upstream,186,68,0,False,-1.609375,-1.4609375,-1.4765625,-1.3359375,-1.2421875,-1.7578125,-1.2578125,-1.1015625
542,downstream,57,197,3,False,-1.4921875,-1.34375,-1.546875,-1.625,-1.265625,-1.390625,-1.2734375,-1.2265625
543,enhancer,252,2,2,False,-1.5078125,-1.3984375,-5.5,-1.46875,-0.2734375,-1.6796875,-4.21875,-1.0859375
544,ncrna,118,136,2,False,-3.3125,-6.125,-1.21875,-0.032958984375,-0.5546875,-4.75,-2.359375,-3.84375
545,cds,34,220,0,False,-1.703125,-1.546875,-1.53125,-2.359375,-0.87890625,-1.890625,-1.6875,-0.61328125
546,upstream,74,180,0,False,-1.0390625,-1.890625,-1.921875,-1.15625,-1.5390625,-0.9609375,-1.2578125,-1.875
547,downstream,192,62,0,False,-0.1435546875,-1.1640625,-3.40625,-2.5625,-2.453125,-1.171875,-4.21875,-1.1953125
548,enhancer,196,58,1,False,-0.9765625,-1.34375,-1.6875,-0.94921875,-1.4296875,-1.3828125,-1.625,-2.296875
549,ncrna,30,224,3,False,-1.125,-1.2421875,-1.8125,-1.28125,-1.328125,-1.2421875,-1.3984375,-1.9453125
550,cds,164,90,0,False,-1.265625,-1.8984375,-1.375,-1.21875,-1.7421875,-1.1640625,-1.234375,-1.4140625
551,upstream,83,171,1,True,-0.859375,-1.8359375,-3.03125,-0.8203125,-0.703125,-1.125,-3.4375,-2.609375
552,downstream,199,55,2,True,-4.84375,-1.1875,-8.125,-1.9609375,-0.0089111328125,-1.8046875,-7.21875,-0.9375
553,enhancer,183,71,2,False,-1.21875,-1.1015625,-1.421875,-1.2265625,-1.7265625,-1.6484375,-1.2578125,-1.703125
554,ncrna,12,242,2,False,-1.6171875,-1.375,-1.6640625,-2.5625,-0.77734375,-0.6328125,-1.875,-1.984375
555,cds,136,118,1,False,-1.125,-0.8671875,-1.9609375,-1.421875,-1.2734375,-1.109375,-1.3671875,-4.65625
556,upstream,83,171,2,True,-1.2890625,-1.1796875,-1.6640625,-1.9921875,-1.5234375,-1.9453125,-1.1484375,-0.8828125
557,downstream,193,61,0,True,-0.039306640625,-0.5859375,-6.25,-2.015625,-3.546875,-1.9296875,-4.875,-1.8125
558,enhancer,19,235,1,False,-1.1015625,-3.765625,-1.375,-0.9296875,-2.65625,-0.609375,-1.0625,-3.265625
559,ncrna,234,20,3,False,-1.1171875,-1.1796875,-1.53125,-1.96875,-3.515625,-1.84375,-0.8515625,-0.92578125
560,cds,214,40,2,False,-6.375,-2.03125,-1.6171875,-1.109375,-1.296875,-1.6796875,-0.640625,-1.0390625
561,upstream,13,241,2,False,-2.234375,-1.25,-1.125,-1.5234375,-1.3046875,-1.40625,-1.2109375,-1.390625
562,downstream,6,248,1,False,-1.15625,-1.21875,-1.3828125,-1.65625,-1.453125,-1.9375,-1.609375,-0.9921875
563,enhancer,30,224,1,False,-5.40625,-5.28125,-0.0625,-0.0147705078125,-5.40625,-6.03125,-2.96875,-4.9375
564,ncrna,252,2,0,False,-0.0240478515625,-1.328125,-5.6875,-1.390625,-4.09375,-1.4921875,-5.65625,-1.34375
565,cds,68,186,3,False,-1.6796875,-1.140625,-1.25,-3.28125,-1.4921875,-2.5,-1.1953125,-0.578125
566,upstream,78,176,2,False,-3.6875,-2.671875,-4.03125,-1.9140625,-0.049072265625,-0.255859375,-5.3125,-4.6875
567,downstream,249,5,3,True,-2.859375,-1.4921875,-0.62109375,-1.3984375,-1.3515625,-1.484375,-1.9296875,-1.1953125
568,enhancer,205,49,0,False,-1.234375,-1.6328125,-1.328125,-1.2578125,-1.3828125,-1.0546875,-1.640625,-1.7578125
569,ncrna,75,179,1,False,-4.875,-5.09375,-0.01068115234375,-0.03662109375,-6.21875,-4.96875,-6.96875,-3.78125
570,cds,83,171,3,False,-3.8125,-3.03125,-0.7421875,-2.609375,-5.40625,-4.09375,-0.6953125,-0.1484375
571,upstream,180,74,3,False,-1.390625,-1.953125,-1.703125,-1.1640625,-0.86328125,-0.8515625,-1.921875,-2.109375
572,downstream,217,37,0,False,-1.2109375,-1.0390625,-1.8203125,-2.828125,-1.0703125,-1.5078125,-1.625,-1.0
573,enhancer,16,238,3,False,-0.8203125,-1.34375,-1.75,-1.375,-2.28125,-1.65625,-1.2578125,-1.21875
574,ncrna,204,50,0,False,-1.3984375,-1.8671875,-1.3984375,-0.86328125,-1.2109375,-1.515625,-1.5703125,-1.5859375
575,cds,184,70,0,False,-1.890625,-2.28125,-1.265625,-0.58984375,-0.828125,-1.34375,-2.03125,-2.484375
576,upstream,32,222,0,False,-0.953125,-1.3359375,-1.5078125,-1.1015625,-2.265625,-1.515625,-1.234375,-1.6796875
577,downstream,196,58,3,False,-2.21875,-1.0234375,-1.2421875,-1.4140625,-2.0625,-1.4921875,-0.74609375,-1.75
578,enhancer,6,248,1,False,-1.5546875,-1.1328125,-1.5625,-1.4375,-1.3359375,-1.8984375,-1.15625,-1.234375
579,ncrna,84,170,3,False,-1.4765625,-5.71875,-1.0234375,-3.75,-2.25,-5.03125,-1.1796875,-0.03369140625
580,cds,172,82,0,False,-0.8046875,-0.6953125,-2.0,-2.96875,-2.765625,-1.8203125,-1.0390625,-1.25
581,upstream,31,223,1,False,-1.0390625,-6.46875,-1.3125,-0.0556640625,-2.671875,-5.15625,-1.1796875,-3.0625
582,downstream,186,68,1,False,-1.21875,-1.2890625,-1.5703125,-1.0859375,-1.328125,-1.546875,-1.46875,-1.7421875
583,enhancer,243,11,3,False,-1.125,-1.0625,-1.640625,-1.7265625,-1.6953125,-1.421875,-1.2109375,-1.4453125
584,ncrna,229,25,2,False,-3.78125,-1.9453125,-2.546875,-1.34375,-0.169921875,-0.7421875,-2.890625,-2.125
585,cds,226,28,1,False,-0.84765625,-1.0859375,-1.40625,-1.4765625,-2.828125,-1.3515625,-1.3203125,-1.7421875
586,upstream,149,105,0,True,-1.1796875,-1.0703125,-1.59375,-2.09375,-1.625,-1.59375,-1.234375,-1.109375
587,downstream,52,202,3,False,-0.9453125,-1.21875,-1.8359375,-3.015625,-1.6875,-1.5078125,-1.3203125,-0.8359375
588,enhancer,26,228,2,False,-1.4375,-1.4140625,-1.6171875,-1.359375,-1.40625,-1.390625,-1.1484375,-1.3828125
589,ncrna,96,158,0,False,-0.00750732421875,-0.00543212890625,-6.34375,-6.53125,-5.40625,-5.71875,-6.6875,-7.3125
590,cds,17,237,3,True,-1.1953125,-1.2421875,-1.7734375,-1.46875,-1.671875,-1.40625,-1.0859375,-1.453125
591,upstream,42,212,3,True,-4.5625,-5.21875,-0.88671875,-1.5,-6.03125,-4.65625,-0.55078125,-0.271484375
592,downstream,228,26,0,False,-0.7265625,-1.1328125,-1.9453125,-1.6015625,-3.25,-1.828125,-1.09375,-1.15625
593,enhancer,133,121,1,False,-4.46875,-1.359375,-0.6015625,-1.4140625,-5.875,-1.546875,-0.828125,-1.25
594,ncrna,7,247,0,True,-1.3125,-0.0030670166015625,-1.703125,-7.8125,-1.4296875,-6.125,-1.171875,-7.75
595,cds,179,75,3,False,-1.8125,-1.765625,-1.1171875,-0.94921875,-1.953125,-1.4453125,-1.0,-1.578125
596,upstream,216,38,1,False,-1.328125,-1.3515625,-1.5859375,-1.640625,-1.0,-1.65625,-1.8125,-1.0234375
597,downstream,129,125,0,False,-0.76171875,-1.484375,-1.953125,-1.3515625,-2.75,-1.84375,-1.1171875,-1.03125
598,enhancer,70,184,3,False,-7.15625,-3.4375,-4.78125,-2.921875,-6.125,-3.609375,-0.01129150390625,-0.1201171875
599,ncrna,184,70,1,False,-8.5,-4.0,-0.000667572021484375,-0.130859375,-8.8125,-3.234375,-8.0625,-2.734375
600,cds,222,32,3,False,-4.0625,-1.6484375,-1.5078125,-1.640625,-3.4375,-1.1328125,-0.31640625,-1.234375
601,upstream,69,185,3,False,-1.515625,-1.3046875,-1.4609375,-1.7265625,-1.453125,-1.828125,-1.1640625,-0.94140625
602,downstream,31,223,0,False,-1.609375,-1.2890625,-1.2890625,-1.328125,-0.94921875,-1.4375,-1.9921875,-1.5
603,enhancer,109,145,1,False,-1.1640625,-1.3515625,-1.2890625,-1.8046875,-1.640625,-1.953125,-1.515625,-0.83203125
604,ncrna,81,173,3,False,-1.6640625,-3.78125,-2.484375,-2.5,-3.703125,-0.326171875,-0.3515625,-1.7578125
605,cds,2,252,2,False,-1.234375,-1.6640625,-1.2890625,-1.765625,-1.9609375,-1.125,-1.2265625,-1.15625
606,upstream,176,78,0,False,-1.2421875,-1.0078125,-1.9140625,-1.453125,-1.546875,-1.9296875,-1.046875,-1.359375
607,downstream,164,90,1,False,-0.765625,-1.0859375,-2.015625,-1.296875,-3.125,-1.7578125,-1.0234375,-1.5390625
608,enhancer,74,180,1,False,-1.21875,-1.3359375,-1.75,-1.5,-1.6328125,-1.5,-1.09375,-1.2265625
609,ncrna,198,56,3,False,-9.0625,-8.0,-6.78125,-6.5625,-7.09375,-7.125,-0.0020904541015625,-0.0025787353515625
610,cds,12,242,0,False,-1.03125,-1.1953125,-1.5859375,-1.9609375,-1.515625,-1.7734375,-1.515625,-0.953125
611,upstream,191,63,2,True,-1.2109375,-1.8125,-1.5859375,-1.4921875,-1.5703125,-1.09375,-1.234375,-1.28125
612,downstream,67,187,2,False,-1.296875,-0.94921875,-1.4453125,-1.5078125,-1.703125,-1.953125,-1.1796875,-1.3828125
613,enhancer,188,66,1,False,-1.734375,-1.78125,-1.3203125,-0.84375,-1.546875,-1.734375,-1.0703125,-1.4921875
614,ncrna,224,30,1,False,-7.375,-7.75,-0.00299072265625,-0.00927734375,-7.15625,-7.46875,-6.46875,-4.8125
615,cds,61,193,1,False,-1.375,-7.25,-1.2578125,-0.002655029296875,-1.6328125,-7.03125,-1.3203125,-6.875
616,upstream,218,36,0,False,-1.125,-1.140625,-1.6875,-1.3359375,-1.578125,-1.4453125,-1.2578125,-1.7109375
617,downstream,135,119,1,False,-1.9453125,-1.609375,-1.0546875,-1.1796875,-0.8125,-1.2578125,-2.703125,-1.5625
618,enhancer,47,207,2,False,-1.734375,-2.171875,-1.1796875,-1.2109375,-1.1796875,-0.87109375,-1.578125,-1.78125
619,ncrna,185,69,0,False,-3.25,-0.6171875,-0.189453125,-1.109375,-2.703125,-2.359375,-2.71875,-3.296875
620,cds,69,185,0,False,-1.3125,-2.078125,-1.234375,-0.9765625,-2.671875,-1.28125,-0.9921875,-1.515625
621,upstream,232,22,3,True,-1.328125,-1.3984375,-2.140625,-1.578125,-1.15625,-1.6171875,-1.1953125,-1.0546875
622,downstream,159,95,0,True,-0.921875,-1.3203125,-1.7734375,-1.2734375,-1.9609375,-1.421875,-1.234375,-1.5390625
623,enhancer,163,91,3,False,-2.4375,-4.78125,-1.890625,-3.640625,-3.328125,-4.71875,-0.3203125,-0.04443359375
624,ncrna,149,105,3,False,-1.453125,-6.75,-1.578125,-5.375,-1.609375,-5.0,-1.015625,-0.01251220703125
625,cds,151,103,1,False,-2.015625,-1.25,-0.1787109375,-1.328125,-4.65625,-2.234375,-3.875,-1.078125
626,upstream,9,245,1,False,-1.1796875,-1.5078125,-1.3515625,-1.390625,-1.6953125,-1.6484375,-1.390625,-1.0859375
627,downstream,195,59,3,False,-1.1328125,-0.921875,-1.71875,-3.046875,-1.671875,-1.6015625,-1.171875,-1.0390625
628,enhancer,68,186,1,True,-0.6640625,-3.359375,-1.3125,-0.0849609375,-2.328125,-4.21875,-2.125,-3.4375
629,ncrna,30,224,3,False,-1.078125,-0.890625,-1.71875,-3.03125,-1.5625,-1.6640625,-1.3046875,-1.0390625
630,cds,26,228,1,False,-1.265625,-4.4375,-1.0078125,-0.3515625,-2.71875,-2.25,-1.25,-1.71875
631,upstream,184,70,1,False,-1.0703125,-2.484375,-1.078125,-0.1640625,-1.6953125,-3.453125,-2.015625,-3.328125
632,downstream,169,85,2,False,-1.703125,-0.87890625,-0.91015625,-1.2421875,-1.5234375,-1.890625,-1.6171875,-1.921875
